Age,Premium,Plan,PlanIndex,Gender
0,"2,375",Avo自願醫保（標準）計劃,4,Female
1,"2,111",Avo自願醫保（標準）計劃,4,Female
2,"2,065",Avo自願醫保（標準）計劃,4,Female
3,"2,021",Avo自願醫保（標準）計劃,4,Female
4,"1,979",Avo自願醫保（標準）計劃,4,Female
5,"1,959",Avo自願醫保（標準）計劃,4,Female
6,"1,464",Avo自願醫保（標準）計劃,4,Female
7,"1,430",Avo自願醫保（標準）計劃,4,Female
8,"1,396",Avo自願醫保（標準）計劃,4,Female
9,"1,382",Avo自願醫保（標準）計劃,4,Female
10,"1,309",Avo自願醫保（標準）計劃,4,Female
11,"1,309",Avo自願醫保（標準）計劃,4,Female
12,"1,309",Avo自願醫保（標準）計劃,4,Female
13,"1,309",Avo自願醫保（標準）計劃,4,Female
14,"1,309",Avo自願醫保（標準）計劃,4,Female
15,"1,309",Avo自願醫保（標準）計劃,4,Female
16,"1,309",Avo自願醫保（標準）計劃,4,Female
17,"1,309",Avo自願醫保（標準）計劃,4,Female
18,"1,396",Avo自願醫保（標準）計劃,4,Female
19,"1,396",Avo自願醫保（標準）計劃,4,Female
20,"1,396",Avo自願醫保（標準）計劃,4,Female
21,"1,396",Avo自願醫保（標準）計劃,4,Female
22,"1,396",Avo自願醫保（標準）計劃,4,Female
23,"1,396",Avo自願醫保（標準）計劃,4,Female
24,"1,492",Avo自願醫保（標準）計劃,4,Female
25,"1,681",Avo自願醫保（標準）計劃,4,Female
26,"1,793",Avo自願醫保（標準）計劃,4,Female
27,"1,871",Avo自願醫保（標準）計劃,4,Female
28,"1,948",Avo自願醫保（標準）計劃,4,Female
29,"2,030",Avo自願醫保（標準）計劃,4,Female
30,"2,079",Avo自願醫保（標準）計劃,4,Female
31,"2,129",Avo自願醫保（標準）計劃,4,Female
32,"2,189",Avo自願醫保（標準）計劃,4,Female
33,"2,289",Avo自願醫保（標準）計劃,4,Female
34,"2,326",Avo自願醫保（標準）計劃,4,Female
35,"2,373",Avo自願醫保（標準）計劃,4,Female
36,"2,403",Avo自願醫保（標準）計劃,4,Female
37,"2,445",Avo自願醫保（標準）計劃,4,Female
38,"2,520",Avo自願醫保（標準）計劃,4,Female
39,"2,687",Avo自願醫保（標準）計劃,4,Female
40,"2,792",Avo自願醫保（標準）計劃,4,Female
41,"2,921",Avo自願醫保（標準）計劃,4,Female
42,"3,046",Avo自願醫保（標準）計劃,4,Female
43,"3,200",Avo自願醫保（標準）計劃,4,Female
44,"3,312",Avo自願醫保（標準）計劃,4,Female
45,"3,789",Avo自願醫保（標準）計劃,4,Female
46,"3,860",Avo自願醫保（標準）計劃,4,Female
47,"4,012",Avo自願醫保（標準）計劃,4,Female
48,"4,133",Avo自願醫保（標準）計劃,4,Female
49,"4,307",Avo自願醫保（標準）計劃,4,Female
50,"4,448",Avo自願醫保（標準）計劃,4,Female
51,"4,598",Avo自願醫保（標準）計劃,4,Female
52,"4,758",Avo自願醫保（標準）計劃,4,Female
53,"4,930",Avo自願醫保（標準）計劃,4,Female
54,"5,180",Avo自願醫保（標準）計劃,4,Female
55,"5,838",Avo自願醫保（標準）計劃,4,Female
56,"6,103",Avo自願醫保（標準）計劃,4,Female
57,"6,394",Avo自願醫保（標準）計劃,4,Female
58,"6,550",Avo自願醫保（標準）計劃,4,Female
59,"6,714",Avo自願醫保（標準）計劃,4,Female
60,"7,154",Avo自願醫保（標準）計劃,4,Female
61,"7,416",Avo自願醫保（標準）計劃,4,Female
62,"7,796",Avo自願醫保（標準）計劃,4,Female
63,"7,897",Avo自願醫保（標準）計劃,4,Female
64,"8,108",Avo自願醫保（標準）計劃,4,Female
65,"8,454",Avo自願醫保（標準）計劃,4,Female
66,"8,775",Avo自願醫保（標準）計劃,4,Female
67,"8,887",Avo自願醫保（標準）計劃,4,Female
68,"9,003",Avo自願醫保（標準）計劃,4,Female
69,"9,121",Avo自願醫保（標準）計劃,4,Female
70,"12,199",Avo自願醫保（標準）計劃,4,Female
71,"12,364",Avo自願醫保（標準）計劃,4,Female
72,"12,533",Avo自願醫保（標準）計劃,4,Female
73,"12,707",Avo自願醫保（標準）計劃,4,Female
74,"12,886",Avo自願醫保（標準）計劃,4,Female
75,"14,519",Avo自願醫保（標準）計劃,4,Female
76,"14,729",Avo自願醫保（標準）計劃,4,Female
77,"14,946",Avo自願醫保（標準）計劃,4,Female
78,"15,169",Avo自願醫保（標準）計劃,4,Female
79,"15,398",Avo自願醫保（標準）計劃,4,Female
80,"17,713",Avo自願醫保（標準）計劃,4,Female
81,"17,970",Avo自願醫保（標準）計劃,4,Female
82,"18,234",Avo自願醫保（標準）計劃,4,Female
83,"18,506",Avo自願醫保（標準）計劃,4,Female
84,"18,786",Avo自願醫保（標準）計劃,4,Female
85,"19,523",Avo自願醫保（標準）計劃,4,Female
86,"19,806",Avo自願醫保（標準）計劃,4,Female
87,"20,097",Avo自願醫保（標準）計劃,4,Female
88,"20,397",Avo自願醫保（標準）計劃,4,Female
89,"20,706",Avo自願醫保（標準）計劃,4,Female
90,"20,906",Avo自願醫保（標準）計劃,4,Female
91,"21,209",Avo自願醫保（標準）計劃,4,Female
92,"21,521",Avo自願醫保（標準）計劃,4,Female
93,"21,842",Avo自願醫保（標準）計劃,4,Female
94,"22,173",Avo自願醫保（標準）計劃,4,Female
95,"23,092",Avo自願醫保（標準）計劃,4,Female
96,"23,448",Avo自願醫保（標準）計劃,4,Female
97,"23,814",Avo自願醫保（標準）計劃,4,Female
98,"24,192",Avo自願醫保（標準）計劃,4,Female
99,"24,582",Avo自願醫保（標準）計劃,4,Female
0,"2,546","AXA安盛守慧醫療保障",5,Female
1,"2,546","AXA安盛守慧醫療保障",5,Female
2,"2,546","AXA安盛守慧醫療保障",5,Female
3,"2,546","AXA安盛守慧醫療保障",5,Female
4,"2,546","AXA安盛守慧醫療保障",5,Female
5,"1,640","AXA安盛守慧醫療保障",5,Female
6,"1,640","AXA安盛守慧醫療保障",5,Female
7,"1,640","AXA安盛守慧醫療保障",5,Female
8,"1,640","AXA安盛守慧醫療保障",5,Female
9,"1,640","AXA安盛守慧醫療保障",5,Female
10,"1,640","AXA安盛守慧醫療保障",5,Female
11,"1,640","AXA安盛守慧醫療保障",5,Female
12,"1,640","AXA安盛守慧醫療保障",5,Female
13,"1,640","AXA安盛守慧醫療保障",5,Female
14,"1,640","AXA安盛守慧醫療保障",5,Female
15,"1,640","AXA安盛守慧醫療保障",5,Female
16,"1,709","AXA安盛守慧醫療保障",5,Female
17,"1,736","AXA安盛守慧醫療保障",5,Female
18,"1,762","AXA安盛守慧醫療保障",5,Female
19,"1,789","AXA安盛守慧醫療保障",5,Female
20,"1,815","AXA安盛守慧醫療保障",5,Female
21,"1,842","AXA安盛守慧醫療保障",5,Female
22,"1,868","AXA安盛守慧醫療保障",5,Female
23,"1,895","AXA安盛守慧醫療保障",5,Female
24,"1,921","AXA安盛守慧醫療保障",5,Female
25,"1,948","AXA安盛守慧醫療保障",5,Female
26,"1,974","AXA安盛守慧醫療保障",5,Female
27,"2,001","AXA安盛守慧醫療保障",5,Female
28,"2,027","AXA安盛守慧醫療保障",5,Female
29,"2,054","AXA安盛守慧醫療保障",5,Female
30,"2,080","AXA安盛守慧醫療保障",5,Female
31,"2,131","AXA安盛守慧醫療保障",5,Female
32,"2,192","AXA安盛守慧醫療保障",5,Female
33,"2,308","AXA安盛守慧醫療保障",5,Female
34,"2,337","AXA安盛守慧醫療保障",5,Female
35,"2,371","AXA安盛守慧醫療保障",5,Female
36,"2,411","AXA安盛守慧醫療保障",5,Female
37,"2,452","AXA安盛守慧醫療保障",5,Female
38,"2,595","AXA安盛守慧醫療保障",5,Female
39,"2,746","AXA安盛守慧醫療保障",5,Female
40,"2,901","AXA安盛守慧醫療保障",5,Female
41,"3,061","AXA安盛守慧醫療保障",5,Female
42,"3,226","AXA安盛守慧醫療保障",5,Female
43,"3,361","AXA安盛守慧醫療保障",5,Female
44,"3,515","AXA安盛守慧醫療保障",5,Female
45,"3,681","AXA安盛守慧醫療保障",5,Female
46,"3,861","AXA安盛守慧醫療保障",5,Female
47,"4,037","AXA安盛守慧醫療保障",5,Female
48,"4,285","AXA安盛守慧醫療保障",5,Female
49,"4,513","AXA安盛守慧醫療保障",5,Female
50,"4,741","AXA安盛守慧醫療保障",5,Female
51,"4,969","AXA安盛守慧醫療保障",5,Female
52,"5,197","AXA安盛守慧醫療保障",5,Female
53,"5,425","AXA安盛守慧醫療保障",5,Female
54,"5,653","AXA安盛守慧醫療保障",5,Female
55,"5,881","AXA安盛守慧醫療保障",5,Female
56,"6,108","AXA安盛守慧醫療保障",5,Female
57,"6,336","AXA安盛守慧醫療保障",5,Female
58,"6,564","AXA安盛守慧醫療保障",5,Female
59,"6,792","AXA安盛守慧醫療保障",5,Female
60,"7,020","AXA安盛守慧醫療保障",5,Female
61,"7,248","AXA安盛守慧醫療保障",5,Female
62,"7,476","AXA安盛守慧醫療保障",5,Female
63,"7,805","AXA安盛守慧醫療保障",5,Female
64,"8,240","AXA安盛守慧醫療保障",5,Female
65,"8,728","AXA安盛守慧醫療保障",5,Female
66,"9,270","AXA安盛守慧醫療保障",5,Female
67,"9,777","AXA安盛守慧醫療保障",5,Female
68,"10,301","AXA安盛守慧醫療保障",5,Female
69,"10,812","AXA安盛守慧醫療保障",5,Female
70,"11,349","AXA安盛守慧醫療保障",5,Female
71,"11,925","AXA安盛守慧醫療保障",5,Female
72,"12,583","AXA安盛守慧醫療保障",5,Female
73,"13,090","AXA安盛守慧醫療保障",5,Female
74,"13,490","AXA安盛守慧醫療保障",5,Female
75,"13,809","AXA安盛守慧醫療保障",5,Female
76,"14,030","AXA安盛守慧醫療保障",5,Female
77,"14,163","AXA安盛守慧醫療保障",5,Female
78,"14,257","AXA安盛守慧醫療保障",5,Female
79,"14,351","AXA安盛守慧醫療保障",5,Female
80,"14,443","AXA安盛守慧醫療保障",5,Female
81,"14,535","AXA安盛守慧醫療保障",5,Female
82,"14,626","AXA安盛守慧醫療保障",5,Female
83,"14,713","AXA安盛守慧醫療保障",5,Female
84,"14,808","AXA安盛守慧醫療保障",5,Female
85,"14,914","AXA安盛守慧醫療保障",5,Female
86,"15,030","AXA安盛守慧醫療保障",5,Female
87,"15,158","AXA安盛守慧醫療保障",5,Female
88,"15,301","AXA安盛守慧醫療保障",5,Female
89,"15,458","AXA安盛守慧醫療保障",5,Female
90,"15,535","AXA安盛守慧醫療保障",5,Female
91,"15,613","AXA安盛守慧醫療保障",5,Female
92,"15,690","AXA安盛守慧醫療保障",5,Female
93,"15,767","AXA安盛守慧醫療保障",5,Female
94,"15,847","AXA安盛守慧醫療保障",5,Female
95,"15,926","AXA安盛守慧醫療保障",5,Female
96,"16,003","AXA安盛守慧醫療保障",5,Female
97,"16,084","AXA安盛守慧醫療保障",5,Female
98,"16,164","AXA安盛守慧醫療保障",5,Female
99,"16,244","AXA安盛守慧醫療保障",5,Female
0,"2,546","AXA安盛守慧醫療保障",6,Female
1,"2,546","AXA安盛守慧醫療保障",6,Female
2,"2,546","AXA安盛守慧醫療保障",6,Female
3,"2,546","AXA安盛守慧醫療保障",6,Female
4,"2,546","AXA安盛守慧醫療保障",6,Female
5,"1,640","AXA安盛守慧醫療保障",6,Female
6,"1,640","AXA安盛守慧醫療保障",6,Female
7,"1,640","AXA安盛守慧醫療保障",6,Female
8,"1,640","AXA安盛守慧醫療保障",6,Female
9,"1,640","AXA安盛守慧醫療保障",6,Female
10,"1,640","AXA安盛守慧醫療保障",6,Female
11,"1,640","AXA安盛守慧醫療保障",6,Female
12,"1,640","AXA安盛守慧醫療保障",6,Female
13,"1,640","AXA安盛守慧醫療保障",6,Female
14,"1,640","AXA安盛守慧醫療保障",6,Female
15,"1,640","AXA安盛守慧醫療保障",6,Female
16,"1,709","AXA安盛守慧醫療保障",6,Female
17,"1,736","AXA安盛守慧醫療保障",6,Female
18,"1,762","AXA安盛守慧醫療保障",6,Female
19,"1,789","AXA安盛守慧醫療保障",6,Female
20,"1,815","AXA安盛守慧醫療保障",6,Female
21,"1,842","AXA安盛守慧醫療保障",6,Female
22,"1,868","AXA安盛守慧醫療保障",6,Female
23,"1,895","AXA安盛守慧醫療保障",6,Female
24,"1,921","AXA安盛守慧醫療保障",6,Female
25,"1,948","AXA安盛守慧醫療保障",6,Female
26,"1,974","AXA安盛守慧醫療保障",6,Female
27,"2,001","AXA安盛守慧醫療保障",6,Female
28,"2,027","AXA安盛守慧醫療保障",6,Female
29,"2,054","AXA安盛守慧醫療保障",6,Female
30,"2,080","AXA安盛守慧醫療保障",6,Female
31,"2,131","AXA安盛守慧醫療保障",6,Female
32,"2,192","AXA安盛守慧醫療保障",6,Female
33,"2,308","AXA安盛守慧醫療保障",6,Female
34,"2,337","AXA安盛守慧醫療保障",6,Female
35,"2,371","AXA安盛守慧醫療保障",6,Female
36,"2,411","AXA安盛守慧醫療保障",6,Female
37,"2,452","AXA安盛守慧醫療保障",6,Female
38,"2,595","AXA安盛守慧醫療保障",6,Female
39,"2,746","AXA安盛守慧醫療保障",6,Female
40,"2,901","AXA安盛守慧醫療保障",6,Female
41,"3,061","AXA安盛守慧醫療保障",6,Female
42,"3,226","AXA安盛守慧醫療保障",6,Female
43,"3,361","AXA安盛守慧醫療保障",6,Female
44,"3,515","AXA安盛守慧醫療保障",6,Female
45,"3,681","AXA安盛守慧醫療保障",6,Female
46,"3,861","AXA安盛守慧醫療保障",6,Female
47,"4,037","AXA安盛守慧醫療保障",6,Female
48,"4,285","AXA安盛守慧醫療保障",6,Female
49,"4,513","AXA安盛守慧醫療保障",6,Female
50,"4,741","AXA安盛守慧醫療保障",6,Female
51,"4,969","AXA安盛守慧醫療保障",6,Female
52,"5,197","AXA安盛守慧醫療保障",6,Female
53,"5,425","AXA安盛守慧醫療保障",6,Female
54,"5,653","AXA安盛守慧醫療保障",6,Female
55,"5,881","AXA安盛守慧醫療保障",6,Female
56,"6,108","AXA安盛守慧醫療保障",6,Female
57,"6,336","AXA安盛守慧醫療保障",6,Female
58,"6,564","AXA安盛守慧醫療保障",6,Female
59,"6,792","AXA安盛守慧醫療保障",6,Female
60,"7,020","AXA安盛守慧醫療保障",6,Female
61,"7,248","AXA安盛守慧醫療保障",6,Female
62,"7,476","AXA安盛守慧醫療保障",6,Female
63,"7,805","AXA安盛守慧醫療保障",6,Female
64,"8,240","AXA安盛守慧醫療保障",6,Female
65,"8,728","AXA安盛守慧醫療保障",6,Female
66,"9,270","AXA安盛守慧醫療保障",6,Female
67,"9,777","AXA安盛守慧醫療保障",6,Female
68,"10,301","AXA安盛守慧醫療保障",6,Female
69,"10,812","AXA安盛守慧醫療保障",6,Female
70,"11,349","AXA安盛守慧醫療保障",6,Female
71,"11,925","AXA安盛守慧醫療保障",6,Female
72,"12,583","AXA安盛守慧醫療保障",6,Female
73,"13,090","AXA安盛守慧醫療保障",6,Female
74,"13,490","AXA安盛守慧醫療保障",6,Female
75,"13,809","AXA安盛守慧醫療保障",6,Female
76,"14,030","AXA安盛守慧醫療保障",6,Female
77,"14,163","AXA安盛守慧醫療保障",6,Female
78,"14,257","AXA安盛守慧醫療保障",6,Female
79,"14,351","AXA安盛守慧醫療保障",6,Female
80,"14,443","AXA安盛守慧醫療保障",6,Female
81,"14,535","AXA安盛守慧醫療保障",6,Female
82,"14,626","AXA安盛守慧醫療保障",6,Female
83,"14,713","AXA安盛守慧醫療保障",6,Female
84,"14,808","AXA安盛守慧醫療保障",6,Female
85,"14,914","AXA安盛守慧醫療保障",6,Female
86,"15,030","AXA安盛守慧醫療保障",6,Female
87,"15,158","AXA安盛守慧醫療保障",6,Female
88,"15,301","AXA安盛守慧醫療保障",6,Female
89,"15,458","AXA安盛守慧醫療保障",6,Female
90,"15,535","AXA安盛守慧醫療保障",6,Female
91,"15,613","AXA安盛守慧醫療保障",6,Female
92,"15,690","AXA安盛守慧醫療保障",6,Female
93,"15,767","AXA安盛守慧醫療保障",6,Female
94,"15,847","AXA安盛守慧醫療保障",6,Female
95,"15,926","AXA安盛守慧醫療保障",6,Female
96,"16,003","AXA安盛守慧醫療保障",6,Female
97,"16,084","AXA安盛守慧醫療保障",6,Female
98,"16,164","AXA安盛守慧醫療保障",6,Female
99,"16,244","AXA安盛守慧醫療保障",6,Female
0,"2,546",AXA安盛保險守慧醫療保障,7,Female
1,"2,546",AXA安盛保險守慧醫療保障,7,Female
2,"2,546",AXA安盛保險守慧醫療保障,7,Female
3,"2,546",AXA安盛保險守慧醫療保障,7,Female
4,"2,546",AXA安盛保險守慧醫療保障,7,Female
5,"1,640",AXA安盛保險守慧醫療保障,7,Female
6,"1,640",AXA安盛保險守慧醫療保障,7,Female
7,"1,640",AXA安盛保險守慧醫療保障,7,Female
8,"1,640",AXA安盛保險守慧醫療保障,7,Female
9,"1,640",AXA安盛保險守慧醫療保障,7,Female
10,"1,640",AXA安盛保險守慧醫療保障,7,Female
11,"1,640",AXA安盛保險守慧醫療保障,7,Female
12,"1,640",AXA安盛保險守慧醫療保障,7,Female
13,"1,640",AXA安盛保險守慧醫療保障,7,Female
14,"1,640",AXA安盛保險守慧醫療保障,7,Female
15,"1,640",AXA安盛保險守慧醫療保障,7,Female
16,"1,709",AXA安盛保險守慧醫療保障,7,Female
17,"1,736",AXA安盛保險守慧醫療保障,7,Female
18,"1,762",AXA安盛保險守慧醫療保障,7,Female
19,"1,789",AXA安盛保險守慧醫療保障,7,Female
20,"1,815",AXA安盛保險守慧醫療保障,7,Female
21,"1,842",AXA安盛保險守慧醫療保障,7,Female
22,"1,868",AXA安盛保險守慧醫療保障,7,Female
23,"1,895",AXA安盛保險守慧醫療保障,7,Female
24,"1,921",AXA安盛保險守慧醫療保障,7,Female
25,"1,948",AXA安盛保險守慧醫療保障,7,Female
26,"1,974",AXA安盛保險守慧醫療保障,7,Female
27,"2,001",AXA安盛保險守慧醫療保障,7,Female
28,"2,027",AXA安盛保險守慧醫療保障,7,Female
29,"2,054",AXA安盛保險守慧醫療保障,7,Female
30,"2,080",AXA安盛保險守慧醫療保障,7,Female
31,"2,131",AXA安盛保險守慧醫療保障,7,Female
32,"2,192",AXA安盛保險守慧醫療保障,7,Female
33,"2,308",AXA安盛保險守慧醫療保障,7,Female
34,"2,337",AXA安盛保險守慧醫療保障,7,Female
35,"2,371",AXA安盛保險守慧醫療保障,7,Female
36,"2,411",AXA安盛保險守慧醫療保障,7,Female
37,"2,452",AXA安盛保險守慧醫療保障,7,Female
38,"2,595",AXA安盛保險守慧醫療保障,7,Female
39,"2,746",AXA安盛保險守慧醫療保障,7,Female
40,"2,901",AXA安盛保險守慧醫療保障,7,Female
41,"3,061",AXA安盛保險守慧醫療保障,7,Female
42,"3,226",AXA安盛保險守慧醫療保障,7,Female
43,"3,361",AXA安盛保險守慧醫療保障,7,Female
44,"3,515",AXA安盛保險守慧醫療保障,7,Female
45,"3,681",AXA安盛保險守慧醫療保障,7,Female
46,"3,861",AXA安盛保險守慧醫療保障,7,Female
47,"4,037",AXA安盛保險守慧醫療保障,7,Female
